,ride,VenID,PUID,PUhour,tot_rides,Borough,service_zone
26706,FTD,B02875,237.0,2,1,Manhattan,Yellow Zone
26707,FTD,B02875,237.0,6,2,Manhattan,Yellow Zone
26708,FTD,B02875,237.0,7,1,Manhattan,Yellow Zone
26709,FTD,B02875,237.0,8,1,Manhattan,Yellow Zone
26710,FTD,B02875,237.0,9,1,Manhattan,Yellow Zone
26711,FTD,B02875,238.0,11,1,Manhattan,Yellow Zone
26712,FTD,B02875,238.0,6,1,Manhattan,Yellow Zone
26713,FTD,B02875,238.0,7,1,Manhattan,Yellow Zone
26714,FTD,B02875,238.0,8,3,Manhattan,Yellow Zone
26715,FTD,B02875,238.0,9,2,Manhattan,Yellow Zone
26716,FTD,B02875,239.0,10,1,Manhattan,Yellow Zone
26717,FTD,B02875,239.0,11,2,Manhattan,Yellow Zone
26718,FTD,B02875,239.0,13,2,Manhattan,Yellow Zone
26719,FTD,B02875,239.0,6,1,Manhattan,Yellow Zone
26720,FTD,B02875,239.0,7,1,Manhattan,Yellow Zone
26721,FTD,B02875,239.0,9,4,Manhattan,Yellow Zone
26722,FTD,B02875,241.0,10,1,Bronx,Boro Zone
26723,FTD,B02875,241.0,11,1,Bronx,Boro Zone
26724,FTD,B02875,241.0,7,1,Bronx,Boro Zone
26725,FTD,B02875,241.0,8,3,Bronx,Boro Zone
26726,FTD,B02875,242.0,12,1,Bronx,Boro Zone
26727,FTD,B02875,242.0,7,3,Bronx,Boro Zone
26728,FTD,B02875,242.0,8,2,Bronx,Boro Zone
26729,FTD,B02875,243.0,1,2,Manhattan,Boro Zone
26730,FTD,B02875,243.0,11,1,Manhattan,Boro Zone
26731,FTD,B02875,243.0,7,1,Manhattan,Boro Zone
26732,FTD,B02875,243.0,8,2,Manhattan,Boro Zone
26733,FTD,B02875,243.0,9,2,Manhattan,Boro Zone
26734,FTD,B02875,244.0,0,3,Manhattan,Boro Zone
26735,FTD,B02875,244.0,11,1,Manhattan,Boro Zone
26736,FTD,B02875,244.0,12,2,Manhattan,Boro Zone
26737,FTD,B02875,244.0,13,1,Manhattan,Boro Zone
26738,FTD,B02875,244.0,3,1,Manhattan,Boro Zone
26739,FTD,B02875,244.0,4,1,Manhattan,Boro Zone
26740,FTD,B02875,244.0,6,1,Manhattan,Boro Zone
26741,FTD,B02875,244.0,7,3,Manhattan,Boro Zone
26742,FTD,B02875,244.0,8,2,Manhattan,Boro Zone
26743,FTD,B02875,244.0,9,2,Manhattan,Boro Zone
26744,FTD,B02875,246.0,0,3,Manhattan,Yellow Zone
26745,FTD,B02875,246.0,1,1,Manhattan,Yellow Zone
26746,FTD,B02875,246.0,10,3,Manhattan,Yellow Zone
26747,FTD,B02875,246.0,11,1,Manhattan,Yellow Zone
26748,FTD,B02875,246.0,2,2,Manhattan,Yellow Zone
26749,FTD,B02875,246.0,4,1,Manhattan,Yellow Zone
26750,FTD,B02875,246.0,6,1,Manhattan,Yellow Zone
26751,FTD,B02875,246.0,8,1,Manhattan,Yellow Zone
26752,FTD,B02875,246.0,9,1,Manhattan,Yellow Zone
26753,FTD,B02875,247.0,11,1,Bronx,Boro Zone
26754,FTD,B02875,247.0,8,1,Bronx,Boro Zone
26755,FTD,B02875,248.0,7,1,Bronx,Boro Zone
26756,FTD,B02875,248.0,9,1,Bronx,Boro Zone
26757,FTD,B02875,249.0,0,1,Manhattan,Yellow Zone
26758,FTD,B02875,249.0,1,2,Manhattan,Yellow Zone
26759,FTD,B02875,249.0,10,1,Manhattan,Yellow Zone
26760,FTD,B02875,249.0,11,2,Manhattan,Yellow Zone
26761,FTD,B02875,249.0,2,1,Manhattan,Yellow Zone
26762,FTD,B02875,249.0,3,2,Manhattan,Yellow Zone
26763,FTD,B02875,249.0,4,1,Manhattan,Yellow Zone
26764,FTD,B02875,249.0,6,1,Manhattan,Yellow Zone
26765,FTD,B02875,249.0,7,1,Manhattan,Yellow Zone
26766,FTD,B02875,249.0,8,1,Manhattan,Yellow Zone
26767,FTD,B02875,249.0,9,2,Manhattan,Yellow Zone
26768,FTD,B02875,254.0,12,1,Bronx,Boro Zone
26769,FTD,B02875,254.0,13,2,Bronx,Boro Zone
26770,FTD,B02875,254.0,7,2,Bronx,Boro Zone
26771,FTD,B02875,254.0,8,2,Bronx,Boro Zone
26772,FTD,B02875,254.0,9,1,Bronx,Boro Zone
26773,FTD,B02875,255.0,0,2,Brooklyn,Boro Zone
26774,FTD,B02875,255.0,10,1,Brooklyn,Boro Zone
26775,FTD,B02875,255.0,11,2,Brooklyn,Boro Zone
26776,FTD,B02875,255.0,12,2,Brooklyn,Boro Zone
26777,FTD,B02875,255.0,13,1,Brooklyn,Boro Zone
26778,FTD,B02875,255.0,7,1,Brooklyn,Boro Zone
26779,FTD,B02875,255.0,8,2,Brooklyn,Boro Zone
26780,FTD,B02875,256.0,0,1,Brooklyn,Boro Zone
26781,FTD,B02875,256.0,10,1,Brooklyn,Boro Zone
26782,FTD,B02875,256.0,9,1,Brooklyn,Boro Zone
26783,FTD,B02875,258.0,10,2,Queens,Boro Zone
26784,FTD,B02875,258.0,6,1,Queens,Boro Zone
26785,FTD,B02875,259.0,10,1,Bronx,Boro Zone
26786,FTD,B02875,259.0,11,1,Bronx,Boro Zone
26787,FTD,B02875,259.0,7,1,Bronx,Boro Zone
26788,FTD,B02875,259.0,8,1,Bronx,Boro Zone
26789,FTD,B02875,260.0,0,1,Queens,Boro Zone
26790,FTD,B02875,260.0,4,1,Queens,Boro Zone
26791,FTD,B02875,260.0,8,1,Queens,Boro Zone
26792,FTD,B02875,261.0,10,2,Manhattan,Yellow Zone
26793,FTD,B02875,261.0,8,1,Manhattan,Yellow Zone
26794,FTD,B02875,261.0,9,1,Manhattan,Yellow Zone
26795,FTD,B02875,262.0,10,1,Manhattan,Yellow Zone
26796,FTD,B02875,262.0,11,1,Manhattan,Yellow Zone
26797,FTD,B02875,262.0,3,1,Manhattan,Yellow Zone
26798,FTD,B02875,262.0,5,1,Manhattan,Yellow Zone
26799,FTD,B02875,262.0,6,1,Manhattan,Yellow Zone
26800,FTD,B02875,262.0,9,1,Manhattan,Yellow Zone
26801,FTD,B02875,263.0,10,2,Manhattan,Yellow Zone
26802,FTD,B02875,263.0,13,1,Manhattan,Yellow Zone
26803,FTD,B02875,263.0,4,1,Manhattan,Yellow Zone
26804,FTD,B02875,263.0,6,1,Manhattan,Yellow Zone
26805,FTD,B02875,263.0,7,4,Manhattan,Yellow Zone
26806,FTD,B02875,263.0,8,2,Manhattan,Yellow Zone
26807,FTD,B02875,265.0,12,1,Unknown,
26808,FTD,B02875,265.0,9,1,Unknown,
26809,FTD,B02876,3.0,7,1,Bronx,Boro Zone
26810,FTD,B02876,4.0,10,1,Manhattan,Yellow Zone
26811,FTD,B02876,4.0,2,1,Manhattan,Yellow Zone
26812,FTD,B02876,4.0,5,1,Manhattan,Yellow Zone
26813,FTD,B02876,4.0,8,2,Manhattan,Yellow Zone
26814,FTD,B02876,7.0,1,1,Queens,Boro Zone
26815,FTD,B02876,7.0,10,1,Queens,Boro Zone
26816,FTD,B02876,7.0,5,2,Queens,Boro Zone
26817,FTD,B02876,7.0,8,2,Queens,Boro Zone
26818,FTD,B02876,10.0,7,2,Queens,Boro Zone
26819,FTD,B02876,13.0,11,1,Manhattan,Yellow Zone
26820,FTD,B02876,13.0,5,1,Manhattan,Yellow Zone
26821,FTD,B02876,13.0,6,1,Manhattan,Yellow Zone
26822,FTD,B02876,13.0,8,1,Manhattan,Yellow Zone
26823,FTD,B02876,13.0,9,4,Manhattan,Yellow Zone
26824,FTD,B02876,14.0,0,1,Brooklyn,Boro Zone
26825,FTD,B02876,14.0,7,1,Brooklyn,Boro Zone
26826,FTD,B02876,14.0,8,2,Brooklyn,Boro Zone
26827,FTD,B02876,14.0,9,2,Brooklyn,Boro Zone
26828,FTD,B02876,17.0,10,1,Brooklyn,Boro Zone
26829,FTD,B02876,17.0,11,1,Brooklyn,Boro Zone
26830,FTD,B02876,17.0,12,2,Brooklyn,Boro Zone
26831,FTD,B02876,17.0,13,2,Brooklyn,Boro Zone
26832,FTD,B02876,17.0,6,1,Brooklyn,Boro Zone
26833,FTD,B02876,17.0,7,2,Brooklyn,Boro Zone
26834,FTD,B02876,17.0,8,1,Brooklyn,Boro Zone
26835,FTD,B02876,17.0,9,1,Brooklyn,Boro Zone
26836,FTD,B02876,18.0,10,1,Bronx,Boro Zone
26837,FTD,B02876,21.0,1,1,Brooklyn,Boro Zone
26838,FTD,B02876,21.0,10,1,Brooklyn,Boro Zone
26839,FTD,B02876,21.0,2,1,Brooklyn,Boro Zone
26840,FTD,B02876,21.0,6,1,Brooklyn,Boro Zone
26841,FTD,B02876,21.0,8,2,Brooklyn,Boro Zone
26842,FTD,B02876,22.0,10,1,Brooklyn,Boro Zone
26843,FTD,B02876,22.0,8,1,Brooklyn,Boro Zone
26844,FTD,B02876,22.0,9,1,Brooklyn,Boro Zone
26845,FTD,B02876,24.0,1,2,Manhattan,Yellow Zone
26846,FTD,B02876,24.0,8,1,Manhattan,Yellow Zone
26847,FTD,B02876,25.0,10,1,Brooklyn,Boro Zone
26848,FTD,B02876,25.0,13,1,Brooklyn,Boro Zone
26849,FTD,B02876,25.0,6,1,Brooklyn,Boro Zone
26850,FTD,B02876,26.0,0,1,Brooklyn,Boro Zone
26851,FTD,B02876,26.0,1,1,Brooklyn,Boro Zone
26852,FTD,B02876,26.0,10,2,Brooklyn,Boro Zone
26853,FTD,B02876,26.0,12,1,Brooklyn,Boro Zone
26854,FTD,B02876,26.0,8,1,Brooklyn,Boro Zone
26855,FTD,B02876,26.0,9,2,Brooklyn,Boro Zone
26856,FTD,B02876,28.0,13,1,Queens,Boro Zone
26857,FTD,B02876,28.0,5,1,Queens,Boro Zone
26858,FTD,B02876,28.0,8,1,Queens,Boro Zone
26859,FTD,B02876,29.0,12,1,Brooklyn,Boro Zone
26860,FTD,B02876,29.0,13,1,Brooklyn,Boro Zone
26861,FTD,B02876,29.0,7,2,Brooklyn,Boro Zone
26862,FTD,B02876,29.0,8,1,Brooklyn,Boro Zone
26863,FTD,B02876,31.0,10,1,Bronx,Boro Zone
26864,FTD,B02876,32.0,12,1,Bronx,Boro Zone
26865,FTD,B02876,32.0,13,1,Bronx,Boro Zone
26866,FTD,B02876,33.0,10,1,Brooklyn,Boro Zone
26867,FTD,B02876,33.0,11,1,Brooklyn,Boro Zone
26868,FTD,B02876,33.0,4,1,Brooklyn,Boro Zone
26869,FTD,B02876,33.0,6,2,Brooklyn,Boro Zone
26870,FTD,B02876,33.0,9,1,Brooklyn,Boro Zone
26871,FTD,B02876,35.0,1,1,Brooklyn,Boro Zone
26872,FTD,B02876,35.0,5,2,Brooklyn,Boro Zone
26873,FTD,B02876,35.0,6,1,Brooklyn,Boro Zone
26874,FTD,B02876,36.0,11,1,Brooklyn,Boro Zone
26875,FTD,B02876,36.0,12,2,Brooklyn,Boro Zone
26876,FTD,B02876,36.0,5,1,Brooklyn,Boro Zone
26877,FTD,B02876,36.0,6,1,Brooklyn,Boro Zone
26878,FTD,B02876,36.0,8,2,Brooklyn,Boro Zone
26879,FTD,B02876,36.0,9,2,Brooklyn,Boro Zone
26880,FTD,B02876,37.0,0,1,Brooklyn,Boro Zone
26881,FTD,B02876,37.0,1,1,Brooklyn,Boro Zone
26882,FTD,B02876,37.0,8,1,Brooklyn,Boro Zone
26883,FTD,B02876,37.0,9,5,Brooklyn,Boro Zone
26884,FTD,B02876,38.0,3,1,Queens,Boro Zone
26885,FTD,B02876,39.0,10,1,Brooklyn,Boro Zone
26886,FTD,B02876,39.0,11,1,Brooklyn,Boro Zone
26887,FTD,B02876,39.0,12,2,Brooklyn,Boro Zone
26888,FTD,B02876,39.0,4,1,Brooklyn,Boro Zone
26889,FTD,B02876,39.0,5,1,Brooklyn,Boro Zone
26890,FTD,B02876,39.0,6,1,Brooklyn,Boro Zone
26891,FTD,B02876,39.0,7,2,Brooklyn,Boro Zone
26892,FTD,B02876,40.0,0,1,Brooklyn,Boro Zone
26893,FTD,B02876,40.0,4,1,Brooklyn,Boro Zone
26894,FTD,B02876,40.0,8,1,Brooklyn,Boro Zone
26895,FTD,B02876,41.0,11,1,Manhattan,Boro Zone
26896,FTD,B02876,41.0,12,1,Manhattan,Boro Zone
26897,FTD,B02876,41.0,5,1,Manhattan,Boro Zone
26898,FTD,B02876,41.0,9,1,Manhattan,Boro Zone
26899,FTD,B02876,42.0,12,1,Manhattan,Boro Zone
26900,FTD,B02876,42.0,3,1,Manhattan,Boro Zone
26901,FTD,B02876,42.0,7,2,Manhattan,Boro Zone
26902,FTD,B02876,42.0,9,1,Manhattan,Boro Zone
26903,FTD,B02876,45.0,8,1,Manhattan,Yellow Zone
26904,FTD,B02876,47.0,12,1,Bronx,Boro Zone
26905,FTD,B02876,47.0,9,1,Bronx,Boro Zone
26906,FTD,B02876,48.0,1,1,Manhattan,Yellow Zone
26907,FTD,B02876,48.0,10,1,Manhattan,Yellow Zone
26908,FTD,B02876,48.0,11,2,Manhattan,Yellow Zone
26909,FTD,B02876,48.0,12,3,Manhattan,Yellow Zone
26910,FTD,B02876,48.0,4,1,Manhattan,Yellow Zone
26911,FTD,B02876,48.0,7,2,Manhattan,Yellow Zone
26912,FTD,B02876,48.0,8,2,Manhattan,Yellow Zone
26913,FTD,B02876,48.0,9,1,Manhattan,Yellow Zone
26914,FTD,B02876,49.0,0,3,Brooklyn,Boro Zone
26915,FTD,B02876,49.0,10,1,Brooklyn,Boro Zone
26916,FTD,B02876,49.0,11,2,Brooklyn,Boro Zone
26917,FTD,B02876,49.0,12,1,Brooklyn,Boro Zone
26918,FTD,B02876,49.0,5,1,Brooklyn,Boro Zone
26919,FTD,B02876,49.0,6,1,Brooklyn,Boro Zone
26920,FTD,B02876,49.0,9,2,Brooklyn,Boro Zone
26921,FTD,B02876,50.0,1,1,Manhattan,Yellow Zone
26922,FTD,B02876,50.0,10,1,Manhattan,Yellow Zone
26923,FTD,B02876,50.0,12,1,Manhattan,Yellow Zone
26924,FTD,B02876,50.0,7,2,Manhattan,Yellow Zone
26925,FTD,B02876,50.0,8,6,Manhattan,Yellow Zone
26926,FTD,B02876,50.0,9,1,Manhattan,Yellow Zone
26927,FTD,B02876,51.0,6,1,Bronx,Boro Zone
26928,FTD,B02876,51.0,7,1,Bronx,Boro Zone
26929,FTD,B02876,51.0,9,1,Bronx,Boro Zone
26930,FTD,B02876,53.0,9,1,Queens,Boro Zone
26931,FTD,B02876,54.0,10,1,Brooklyn,Boro Zone
26932,FTD,B02876,55.0,10,2,Brooklyn,Boro Zone
26933,FTD,B02876,56.0,7,1,Queens,Boro Zone
26934,FTD,B02876,56.0,9,2,Queens,Boro Zone
26935,FTD,B02876,61.0,0,1,Brooklyn,Boro Zone
26936,FTD,B02876,61.0,12,4,Brooklyn,Boro Zone
26937,FTD,B02876,61.0,6,3,Brooklyn,Boro Zone
26938,FTD,B02876,61.0,7,7,Brooklyn,Boro Zone
26939,FTD,B02876,61.0,9,3,Brooklyn,Boro Zone
26940,FTD,B02876,62.0,10,1,Brooklyn,Boro Zone
26941,FTD,B02876,62.0,7,1,Brooklyn,Boro Zone
26942,FTD,B02876,63.0,6,1,Brooklyn,Boro Zone
26943,FTD,B02876,63.0,7,3,Brooklyn,Boro Zone
26944,FTD,B02876,65.0,1,1,Brooklyn,Boro Zone
26945,FTD,B02876,65.0,10,1,Brooklyn,Boro Zone
26946,FTD,B02876,65.0,11,2,Brooklyn,Boro Zone
26947,FTD,B02876,65.0,13,1,Brooklyn,Boro Zone
26948,FTD,B02876,65.0,7,1,Brooklyn,Boro Zone
26949,FTD,B02876,65.0,9,2,Brooklyn,Boro Zone
26950,FTD,B02876,66.0,11,1,Brooklyn,Boro Zone
26951,FTD,B02876,66.0,12,1,Brooklyn,Boro Zone
26952,FTD,B02876,66.0,13,1,Brooklyn,Boro Zone
26953,FTD,B02876,66.0,8,1,Brooklyn,Boro Zone
26954,FTD,B02876,67.0,9,1,Brooklyn,Boro Zone
26955,FTD,B02876,68.0,0,5,Manhattan,Yellow Zone
26956,FTD,B02876,68.0,10,1,Manhattan,Yellow Zone
26957,FTD,B02876,68.0,11,3,Manhattan,Yellow Zone
26958,FTD,B02876,68.0,12,2,Manhattan,Yellow Zone
26959,FTD,B02876,68.0,13,3,Manhattan,Yellow Zone
26960,FTD,B02876,68.0,2,2,Manhattan,Yellow Zone
26961,FTD,B02876,68.0,5,1,Manhattan,Yellow Zone
26962,FTD,B02876,68.0,6,2,Manhattan,Yellow Zone
26963,FTD,B02876,68.0,8,4,Manhattan,Yellow Zone
26964,FTD,B02876,68.0,9,2,Manhattan,Yellow Zone
26965,FTD,B02876,69.0,13,2,Bronx,Boro Zone
26966,FTD,B02876,69.0,9,1,Bronx,Boro Zone
26967,FTD,B02876,70.0,10,1,Queens,Boro Zone
26968,FTD,B02876,70.0,13,1,Queens,Boro Zone
26969,FTD,B02876,70.0,8,1,Queens,Boro Zone
26970,FTD,B02876,71.0,12,1,Brooklyn,Boro Zone
26971,FTD,B02876,71.0,5,2,Brooklyn,Boro Zone
26972,FTD,B02876,71.0,6,1,Brooklyn,Boro Zone
26973,FTD,B02876,71.0,7,4,Brooklyn,Boro Zone
26974,FTD,B02876,71.0,8,1,Brooklyn,Boro Zone
26975,FTD,B02876,72.0,0,1,Brooklyn,Boro Zone
26976,FTD,B02876,72.0,1,1,Brooklyn,Boro Zone
26977,FTD,B02876,72.0,11,1,Brooklyn,Boro Zone
26978,FTD,B02876,72.0,12,1,Brooklyn,Boro Zone
26979,FTD,B02876,72.0,13,3,Brooklyn,Boro Zone
26980,FTD,B02876,72.0,2,1,Brooklyn,Boro Zone
26981,FTD,B02876,72.0,5,1,Brooklyn,Boro Zone
26982,FTD,B02876,72.0,7,1,Brooklyn,Boro Zone
26983,FTD,B02876,72.0,9,1,Brooklyn,Boro Zone
26984,FTD,B02876,73.0,9,1,Queens,Boro Zone
26985,FTD,B02876,74.0,3,1,Manhattan,Boro Zone
26986,FTD,B02876,74.0,5,1,Manhattan,Boro Zone
26987,FTD,B02876,74.0,9,1,Manhattan,Boro Zone
26988,FTD,B02876,75.0,1,1,Manhattan,Boro Zone
26989,FTD,B02876,75.0,13,1,Manhattan,Boro Zone
26990,FTD,B02876,75.0,6,1,Manhattan,Boro Zone
26991,FTD,B02876,75.0,9,2,Manhattan,Boro Zone
26992,FTD,B02876,76.0,0,1,Brooklyn,Boro Zone
26993,FTD,B02876,76.0,1,1,Brooklyn,Boro Zone
26994,FTD,B02876,76.0,10,1,Brooklyn,Boro Zone
26995,FTD,B02876,76.0,11,3,Brooklyn,Boro Zone
26996,FTD,B02876,76.0,5,2,Brooklyn,Boro Zone
26997,FTD,B02876,76.0,6,1,Brooklyn,Boro Zone
26998,FTD,B02876,76.0,7,4,Brooklyn,Boro Zone
26999,FTD,B02876,77.0,12,1,Brooklyn,Boro Zone
27000,FTD,B02876,77.0,6,2,Brooklyn,Boro Zone
27001,FTD,B02876,77.0,7,1,Brooklyn,Boro Zone
27002,FTD,B02876,79.0,0,2,Manhattan,Yellow Zone
27003,FTD,B02876,79.0,10,2,Manhattan,Yellow Zone
27004,FTD,B02876,79.0,11,2,Manhattan,Yellow Zone
27005,FTD,B02876,79.0,12,1,Manhattan,Yellow Zone
27006,FTD,B02876,79.0,13,2,Manhattan,Yellow Zone
27007,FTD,B02876,79.0,2,1,Manhattan,Yellow Zone
27008,FTD,B02876,79.0,4,1,Manhattan,Yellow Zone
27009,FTD,B02876,79.0,6,2,Manhattan,Yellow Zone
27010,FTD,B02876,79.0,7,1,Manhattan,Yellow Zone
27011,FTD,B02876,79.0,9,1,Manhattan,Yellow Zone
27012,FTD,B02876,80.0,0,1,Brooklyn,Boro Zone
27013,FTD,B02876,80.0,10,3,Brooklyn,Boro Zone
27014,FTD,B02876,80.0,11,2,Brooklyn,Boro Zone
27015,FTD,B02876,80.0,2,1,Brooklyn,Boro Zone
27016,FTD,B02876,80.0,5,2,Brooklyn,Boro Zone
27017,FTD,B02876,80.0,7,2,Brooklyn,Boro Zone
27018,FTD,B02876,80.0,8,4,Brooklyn,Boro Zone
27019,FTD,B02876,80.0,9,3,Brooklyn,Boro Zone
27020,FTD,B02876,81.0,1,1,Bronx,Boro Zone
27021,FTD,B02876,81.0,4,1,Bronx,Boro Zone
27022,FTD,B02876,81.0,5,1,Bronx,Boro Zone
27023,FTD,B02876,81.0,8,1,Bronx,Boro Zone
27024,FTD,B02876,82.0,11,2,Queens,Boro Zone
27025,FTD,B02876,82.0,6,1,Queens,Boro Zone
27026,FTD,B02876,82.0,8,1,Queens,Boro Zone
27027,FTD,B02876,82.0,9,2,Queens,Boro Zone
27028,FTD,B02876,83.0,10,1,Queens,Boro Zone
27029,FTD,B02876,83.0,5,1,Queens,Boro Zone
27030,FTD,B02876,85.0,7,1,Brooklyn,Boro Zone
27031,FTD,B02876,85.0,8,2,Brooklyn,Boro Zone
27032,FTD,B02876,87.0,0,4,Manhattan,Yellow Zone
27033,FTD,B02876,87.0,12,1,Manhattan,Yellow Zone
27034,FTD,B02876,87.0,13,1,Manhattan,Yellow Zone
27035,FTD,B02876,87.0,5,1,Manhattan,Yellow Zone
27036,FTD,B02876,87.0,9,1,Manhattan,Yellow Zone
27037,FTD,B02876,88.0,12,1,Manhattan,Yellow Zone
27038,FTD,B02876,88.0,7,2,Manhattan,Yellow Zone
27039,FTD,B02876,89.0,0,1,Brooklyn,Boro Zone
27040,FTD,B02876,89.0,1,1,Brooklyn,Boro Zone
27041,FTD,B02876,89.0,10,1,Brooklyn,Boro Zone
27042,FTD,B02876,89.0,12,1,Brooklyn,Boro Zone
27043,FTD,B02876,89.0,13,1,Brooklyn,Boro Zone
27044,FTD,B02876,89.0,2,1,Brooklyn,Boro Zone
27045,FTD,B02876,89.0,9,1,Brooklyn,Boro Zone
27046,FTD,B02876,90.0,1,1,Manhattan,Yellow Zone
27047,FTD,B02876,90.0,10,3,Manhattan,Yellow Zone
27048,FTD,B02876,90.0,12,1,Manhattan,Yellow Zone
27049,FTD,B02876,90.0,13,2,Manhattan,Yellow Zone
27050,FTD,B02876,90.0,4,1,Manhattan,Yellow Zone
27051,FTD,B02876,90.0,5,1,Manhattan,Yellow Zone
27052,FTD,B02876,90.0,7,2,Manhattan,Yellow Zone
27053,FTD,B02876,91.0,13,4,Brooklyn,Boro Zone
27054,FTD,B02876,91.0,3,1,Brooklyn,Boro Zone
27055,FTD,B02876,92.0,12,1,Queens,Boro Zone
27056,FTD,B02876,92.0,8,1,Queens,Boro Zone
27057,FTD,B02876,95.0,11,3,Queens,Boro Zone
27058,FTD,B02876,95.0,12,3,Queens,Boro Zone
27059,FTD,B02876,95.0,13,1,Queens,Boro Zone
27060,FTD,B02876,95.0,2,1,Queens,Boro Zone
27061,FTD,B02876,95.0,7,3,Queens,Boro Zone
27062,FTD,B02876,97.0,0,2,Brooklyn,Boro Zone
27063,FTD,B02876,97.0,10,1,Brooklyn,Boro Zone
27064,FTD,B02876,97.0,11,1,Brooklyn,Boro Zone
27065,FTD,B02876,97.0,13,1,Brooklyn,Boro Zone
27066,FTD,B02876,97.0,5,1,Brooklyn,Boro Zone
27067,FTD,B02876,97.0,8,1,Brooklyn,Boro Zone
27068,FTD,B02876,97.0,9,2,Brooklyn,Boro Zone
27069,FTD,B02876,98.0,13,1,Queens,Boro Zone
27070,FTD,B02876,100.0,11,1,Manhattan,Yellow Zone
27071,FTD,B02876,100.0,8,1,Manhattan,Yellow Zone
27072,FTD,B02876,102.0,10,1,Queens,Boro Zone
27073,FTD,B02876,102.0,7,2,Queens,Boro Zone
27074,FTD,B02876,102.0,8,1,Queens,Boro Zone
27075,FTD,B02876,106.0,10,1,Brooklyn,Boro Zone
27076,FTD,B02876,106.0,13,1,Brooklyn,Boro Zone
27077,FTD,B02876,106.0,8,1,Brooklyn,Boro Zone
27078,FTD,B02876,107.0,0,2,Manhattan,Yellow Zone
27079,FTD,B02876,107.0,10,1,Manhattan,Yellow Zone
27080,FTD,B02876,107.0,12,1,Manhattan,Yellow Zone
27081,FTD,B02876,107.0,13,1,Manhattan,Yellow Zone
27082,FTD,B02876,107.0,7,2,Manhattan,Yellow Zone
27083,FTD,B02876,107.0,8,2,Manhattan,Yellow Zone
27084,FTD,B02876,107.0,9,3,Manhattan,Yellow Zone
27085,FTD,B02876,108.0,9,1,Brooklyn,Boro Zone
27086,FTD,B02876,112.0,10,4,Brooklyn,Boro Zone
27087,FTD,B02876,112.0,12,1,Brooklyn,Boro Zone
27088,FTD,B02876,112.0,13,1,Brooklyn,Boro Zone
27089,FTD,B02876,112.0,2,1,Brooklyn,Boro Zone
27090,FTD,B02876,112.0,4,1,Brooklyn,Boro Zone
27091,FTD,B02876,112.0,8,1,Brooklyn,Boro Zone
27092,FTD,B02876,112.0,9,2,Brooklyn,Boro Zone
27093,FTD,B02876,113.0,12,1,Manhattan,Yellow Zone
27094,FTD,B02876,113.0,6,1,Manhattan,Yellow Zone
27095,FTD,B02876,113.0,7,2,Manhattan,Yellow Zone
27096,FTD,B02876,113.0,9,1,Manhattan,Yellow Zone
27097,FTD,B02876,114.0,1,1,Manhattan,Yellow Zone
27098,FTD,B02876,114.0,10,1,Manhattan,Yellow Zone
27099,FTD,B02876,114.0,13,1,Manhattan,Yellow Zone
27100,FTD,B02876,114.0,5,1,Manhattan,Yellow Zone
27101,FTD,B02876,114.0,8,1,Manhattan,Yellow Zone
27102,FTD,B02876,116.0,1,1,Manhattan,Boro Zone
27103,FTD,B02876,116.0,11,1,Manhattan,Boro Zone
27104,FTD,B02876,116.0,12,1,Manhattan,Boro Zone
27105,FTD,B02876,116.0,13,1,Manhattan,Boro Zone
27106,FTD,B02876,116.0,3,1,Manhattan,Boro Zone
27107,FTD,B02876,116.0,4,1,Manhattan,Boro Zone
27108,FTD,B02876,116.0,8,1,Manhattan,Boro Zone
27109,FTD,B02876,121.0,0,1,Queens,Boro Zone
27110,FTD,B02876,121.0,7,1,Queens,Boro Zone
27111,FTD,B02876,122.0,7,1,Queens,Boro Zone
27112,FTD,B02876,123.0,0,1,Brooklyn,Boro Zone
27113,FTD,B02876,123.0,1,1,Brooklyn,Boro Zone
27114,FTD,B02876,123.0,12,1,Brooklyn,Boro Zone
27115,FTD,B02876,123.0,4,1,Brooklyn,Boro Zone
27116,FTD,B02876,123.0,5,1,Brooklyn,Boro Zone
27117,FTD,B02876,123.0,7,2,Brooklyn,Boro Zone
27118,FTD,B02876,123.0,8,2,Brooklyn,Boro Zone
27119,FTD,B02876,123.0,9,3,Brooklyn,Boro Zone
27120,FTD,B02876,125.0,10,1,Manhattan,Yellow Zone
27121,FTD,B02876,125.0,12,2,Manhattan,Yellow Zone
27122,FTD,B02876,125.0,13,1,Manhattan,Yellow Zone
27123,FTD,B02876,125.0,2,1,Manhattan,Yellow Zone
27124,FTD,B02876,125.0,3,1,Manhattan,Yellow Zone
27125,FTD,B02876,125.0,5,1,Manhattan,Yellow Zone
27126,FTD,B02876,125.0,9,1,Manhattan,Yellow Zone
27127,FTD,B02876,126.0,0,1,Bronx,Boro Zone
27128,FTD,B02876,126.0,12,1,Bronx,Boro Zone
27129,FTD,B02876,127.0,1,1,Manhattan,Boro Zone
27130,FTD,B02876,127.0,11,1,Manhattan,Boro Zone
27131,FTD,B02876,127.0,6,1,Manhattan,Boro Zone
27132,FTD,B02876,127.0,8,1,Manhattan,Boro Zone
27133,FTD,B02876,129.0,11,1,Queens,Boro Zone
27134,FTD,B02876,129.0,13,1,Queens,Boro Zone
27135,FTD,B02876,129.0,5,1,Queens,Boro Zone
27136,FTD,B02876,129.0,8,2,Queens,Boro Zone
