,ride,VenID,PUID,PUhour,tot_rides,Zone,service_zone
423,FTD,B02279,206.0,5,3,Saint George/New Brighton,Boro Zone
424,FTD,B02279,206.0,6,3,Saint George/New Brighton,Boro Zone
425,FTD,B02279,217.0,2,1,South Williamsburg,Boro Zone
426,FTD,B02279,221.0,4,1,Stapleton,Boro Zone
427,FTD,B02279,221.0,5,1,Stapleton,Boro Zone
428,FTD,B02279,245.0,0,1,West Brighton,Boro Zone
429,FTD,B02279,245.0,3,2,West Brighton,Boro Zone
430,FTD,B02279,245.0,6,2,West Brighton,Boro Zone
431,FTD,B02279,251.0,0,1,Westerleigh,Boro Zone
432,FTD,B02279,264.0,1,1,NV,
433,FTD,B02279,265.0,5,1,,
434,FTD,B02285,50.0,1,1,Clinton West,Yellow Zone
435,FTD,B02285,135.0,6,1,Kew Gardens Hills,Boro Zone
436,FTD,B02285,231.0,6,1,TriBeCa/Civic Center,Yellow Zone
437,FTD,B02285,238.0,0,1,Upper West Side North,Yellow Zone
438,FTD,B02285,238.0,2,1,Upper West Side North,Yellow Zone
439,FTD,B02285,239.0,0,1,Upper West Side South,Yellow Zone
440,FTD,B02285,246.0,0,1,West Chelsea/Hudson Yards,Yellow Zone
441,FTD,B02293,91.0,6,1,Flatlands,Boro Zone
442,FTD,B02293,121.0,6,1,Hillcrest/Pomonok,Boro Zone
443,FTD,B02293,222.0,6,1,Starrett City,Boro Zone
444,FTD,B02395,3.0,0,1,Allerton/Pelham Gardens,Boro Zone
445,FTD,B02395,3.0,1,2,Allerton/Pelham Gardens,Boro Zone
446,FTD,B02395,3.0,4,2,Allerton/Pelham Gardens,Boro Zone
447,FTD,B02395,4.0,0,2,Alphabet City,Yellow Zone
448,FTD,B02395,4.0,1,1,Alphabet City,Yellow Zone
449,FTD,B02395,4.0,2,4,Alphabet City,Yellow Zone
450,FTD,B02395,4.0,3,3,Alphabet City,Yellow Zone
451,FTD,B02395,4.0,4,2,Alphabet City,Yellow Zone
452,FTD,B02395,4.0,5,2,Alphabet City,Yellow Zone
453,FTD,B02395,4.0,6,1,Alphabet City,Yellow Zone
454,FTD,B02395,5.0,2,1,Arden Heights,Boro Zone
455,FTD,B02395,6.0,2,1,Arrochar/Fort Wadsworth,Boro Zone
456,FTD,B02395,7.0,0,16,Astoria,Boro Zone
457,FTD,B02395,7.0,1,10,Astoria,Boro Zone
458,FTD,B02395,7.0,2,13,Astoria,Boro Zone
459,FTD,B02395,7.0,3,8,Astoria,Boro Zone
460,FTD,B02395,7.0,4,3,Astoria,Boro Zone
461,FTD,B02395,7.0,5,6,Astoria,Boro Zone
462,FTD,B02395,7.0,6,4,Astoria,Boro Zone
463,FTD,B02395,8.0,5,1,Astoria Park,Boro Zone
464,FTD,B02395,9.0,0,1,Auburndale,Boro Zone
465,FTD,B02395,9.0,1,2,Auburndale,Boro Zone
466,FTD,B02395,9.0,2,1,Auburndale,Boro Zone
467,FTD,B02395,9.0,3,1,Auburndale,Boro Zone
468,FTD,B02395,10.0,0,1,Baisley Park,Boro Zone
469,FTD,B02395,10.0,3,1,Baisley Park,Boro Zone
470,FTD,B02395,10.0,5,1,Baisley Park,Boro Zone
471,FTD,B02395,11.0,0,2,Bath Beach,Boro Zone
472,FTD,B02395,11.0,1,4,Bath Beach,Boro Zone
473,FTD,B02395,13.0,0,1,Battery Park City,Yellow Zone
474,FTD,B02395,13.0,1,2,Battery Park City,Yellow Zone
475,FTD,B02395,13.0,2,1,Battery Park City,Yellow Zone
476,FTD,B02395,14.0,0,5,Bay Ridge,Boro Zone
477,FTD,B02395,14.0,1,12,Bay Ridge,Boro Zone
478,FTD,B02395,14.0,2,6,Bay Ridge,Boro Zone
479,FTD,B02395,14.0,3,4,Bay Ridge,Boro Zone
480,FTD,B02395,14.0,5,1,Bay Ridge,Boro Zone
481,FTD,B02395,14.0,6,2,Bay Ridge,Boro Zone
482,FTD,B02395,16.0,0,4,Bayside,Boro Zone
483,FTD,B02395,16.0,1,2,Bayside,Boro Zone
484,FTD,B02395,16.0,2,3,Bayside,Boro Zone
485,FTD,B02395,16.0,3,2,Bayside,Boro Zone
486,FTD,B02395,16.0,5,2,Bayside,Boro Zone
487,FTD,B02395,16.0,6,2,Bayside,Boro Zone
488,FTD,B02395,17.0,0,12,Bedford,Boro Zone
489,FTD,B02395,17.0,1,12,Bedford,Boro Zone
490,FTD,B02395,17.0,2,12,Bedford,Boro Zone
491,FTD,B02395,17.0,3,9,Bedford,Boro Zone
492,FTD,B02395,17.0,4,6,Bedford,Boro Zone
493,FTD,B02395,17.0,5,6,Bedford,Boro Zone
494,FTD,B02395,17.0,6,4,Bedford,Boro Zone
495,FTD,B02395,18.0,0,11,Bedford Park,Boro Zone
496,FTD,B02395,18.0,1,3,Bedford Park,Boro Zone
497,FTD,B02395,18.0,2,8,Bedford Park,Boro Zone
498,FTD,B02395,18.0,3,3,Bedford Park,Boro Zone
499,FTD,B02395,18.0,4,1,Bedford Park,Boro Zone
500,FTD,B02395,18.0,5,2,Bedford Park,Boro Zone
501,FTD,B02395,18.0,6,1,Bedford Park,Boro Zone
502,FTD,B02395,19.0,0,1,Bellerose,Boro Zone
503,FTD,B02395,20.0,0,2,Belmont,Boro Zone
504,FTD,B02395,20.0,1,4,Belmont,Boro Zone
505,FTD,B02395,20.0,2,4,Belmont,Boro Zone
506,FTD,B02395,20.0,3,1,Belmont,Boro Zone
507,FTD,B02395,20.0,4,3,Belmont,Boro Zone
508,FTD,B02395,20.0,5,1,Belmont,Boro Zone
509,FTD,B02395,21.0,0,2,Bensonhurst East,Boro Zone
510,FTD,B02395,21.0,1,7,Bensonhurst East,Boro Zone
511,FTD,B02395,21.0,2,1,Bensonhurst East,Boro Zone
512,FTD,B02395,21.0,3,1,Bensonhurst East,Boro Zone
513,FTD,B02395,21.0,4,1,Bensonhurst East,Boro Zone
514,FTD,B02395,22.0,0,3,Bensonhurst West,Boro Zone
515,FTD,B02395,22.0,1,7,Bensonhurst West,Boro Zone
516,FTD,B02395,22.0,2,3,Bensonhurst West,Boro Zone
517,FTD,B02395,22.0,4,2,Bensonhurst West,Boro Zone
518,FTD,B02395,23.0,1,1,Bloomfield/Emerson Hill,Boro Zone
519,FTD,B02395,23.0,4,2,Bloomfield/Emerson Hill,Boro Zone
520,FTD,B02395,24.0,1,1,Bloomingdale,Yellow Zone
521,FTD,B02395,25.0,0,5,Boerum Hill,Boro Zone
522,FTD,B02395,25.0,1,12,Boerum Hill,Boro Zone
523,FTD,B02395,25.0,2,11,Boerum Hill,Boro Zone
524,FTD,B02395,25.0,3,2,Boerum Hill,Boro Zone
525,FTD,B02395,25.0,4,2,Boerum Hill,Boro Zone
526,FTD,B02395,25.0,5,1,Boerum Hill,Boro Zone
527,FTD,B02395,25.0,6,3,Boerum Hill,Boro Zone
528,FTD,B02395,26.0,0,3,Borough Park,Boro Zone
529,FTD,B02395,26.0,1,1,Borough Park,Boro Zone
530,FTD,B02395,26.0,2,3,Borough Park,Boro Zone
531,FTD,B02395,26.0,3,1,Borough Park,Boro Zone
532,FTD,B02395,28.0,0,1,Briarwood/Jamaica Hills,Boro Zone
533,FTD,B02395,28.0,3,1,Briarwood/Jamaica Hills,Boro Zone
534,FTD,B02395,28.0,4,1,Briarwood/Jamaica Hills,Boro Zone
535,FTD,B02395,28.0,6,1,Briarwood/Jamaica Hills,Boro Zone
536,FTD,B02395,29.0,2,1,Brighton Beach,Boro Zone
537,FTD,B02395,29.0,3,2,Brighton Beach,Boro Zone
538,FTD,B02395,29.0,5,2,Brighton Beach,Boro Zone
539,FTD,B02395,30.0,2,1,Broad Channel,Boro Zone
540,FTD,B02395,31.0,4,1,Bronx Park,Boro Zone
541,FTD,B02395,32.0,0,3,Bronxdale,Boro Zone
542,FTD,B02395,32.0,1,4,Bronxdale,Boro Zone
543,FTD,B02395,32.0,2,4,Bronxdale,Boro Zone
544,FTD,B02395,32.0,3,1,Bronxdale,Boro Zone
545,FTD,B02395,32.0,5,1,Bronxdale,Boro Zone
546,FTD,B02395,33.0,0,4,Brooklyn Heights,Boro Zone
547,FTD,B02395,33.0,1,9,Brooklyn Heights,Boro Zone
548,FTD,B02395,33.0,2,5,Brooklyn Heights,Boro Zone
549,FTD,B02395,33.0,3,1,Brooklyn Heights,Boro Zone
550,FTD,B02395,33.0,6,1,Brooklyn Heights,Boro Zone
551,FTD,B02395,35.0,0,1,Brownsville,Boro Zone
552,FTD,B02395,35.0,1,7,Brownsville,Boro Zone
553,FTD,B02395,35.0,2,2,Brownsville,Boro Zone
554,FTD,B02395,35.0,3,1,Brownsville,Boro Zone
555,FTD,B02395,35.0,5,2,Brownsville,Boro Zone
556,FTD,B02395,35.0,6,1,Brownsville,Boro Zone
557,FTD,B02395,36.0,0,13,Bushwick North,Boro Zone
558,FTD,B02395,36.0,1,27,Bushwick North,Boro Zone
559,FTD,B02395,36.0,2,21,Bushwick North,Boro Zone
560,FTD,B02395,36.0,3,11,Bushwick North,Boro Zone
561,FTD,B02395,36.0,4,17,Bushwick North,Boro Zone
562,FTD,B02395,36.0,5,6,Bushwick North,Boro Zone
563,FTD,B02395,36.0,6,5,Bushwick North,Boro Zone
564,FTD,B02395,37.0,0,15,Bushwick South,Boro Zone
565,FTD,B02395,37.0,1,22,Bushwick South,Boro Zone
566,FTD,B02395,37.0,2,14,Bushwick South,Boro Zone
567,FTD,B02395,37.0,3,21,Bushwick South,Boro Zone
568,FTD,B02395,37.0,4,10,Bushwick South,Boro Zone
569,FTD,B02395,37.0,5,6,Bushwick South,Boro Zone
570,FTD,B02395,37.0,6,7,Bushwick South,Boro Zone
571,FTD,B02395,39.0,0,10,Canarsie,Boro Zone
572,FTD,B02395,39.0,1,4,Canarsie,Boro Zone
573,FTD,B02395,39.0,2,3,Canarsie,Boro Zone
574,FTD,B02395,39.0,3,2,Canarsie,Boro Zone
575,FTD,B02395,39.0,4,1,Canarsie,Boro Zone
576,FTD,B02395,39.0,5,1,Canarsie,Boro Zone
577,FTD,B02395,40.0,0,8,Carroll Gardens,Boro Zone
578,FTD,B02395,40.0,1,7,Carroll Gardens,Boro Zone
579,FTD,B02395,40.0,2,5,Carroll Gardens,Boro Zone
580,FTD,B02395,40.0,3,1,Carroll Gardens,Boro Zone
581,FTD,B02395,40.0,4,1,Carroll Gardens,Boro Zone
582,FTD,B02395,40.0,5,1,Carroll Gardens,Boro Zone
583,FTD,B02395,41.0,0,5,Central Harlem,Boro Zone
584,FTD,B02395,41.0,1,11,Central Harlem,Boro Zone
585,FTD,B02395,41.0,2,8,Central Harlem,Boro Zone
586,FTD,B02395,41.0,3,2,Central Harlem,Boro Zone
587,FTD,B02395,41.0,5,1,Central Harlem,Boro Zone
588,FTD,B02395,41.0,6,1,Central Harlem,Boro Zone
589,FTD,B02395,42.0,0,9,Central Harlem North,Boro Zone
590,FTD,B02395,42.0,1,5,Central Harlem North,Boro Zone
591,FTD,B02395,42.0,2,11,Central Harlem North,Boro Zone
592,FTD,B02395,42.0,3,6,Central Harlem North,Boro Zone
593,FTD,B02395,43.0,0,1,Central Park,Yellow Zone
594,FTD,B02395,43.0,1,2,Central Park,Yellow Zone
595,FTD,B02395,43.0,2,3,Central Park,Yellow Zone
596,FTD,B02395,44.0,1,2,Charleston/Tottenville,Boro Zone
597,FTD,B02395,44.0,2,3,Charleston/Tottenville,Boro Zone
598,FTD,B02395,44.0,3,1,Charleston/Tottenville,Boro Zone
599,FTD,B02395,45.0,0,1,Chinatown,Yellow Zone
600,FTD,B02395,45.0,1,1,Chinatown,Yellow Zone
601,FTD,B02395,45.0,2,2,Chinatown,Yellow Zone
602,FTD,B02395,45.0,3,3,Chinatown,Yellow Zone
603,FTD,B02395,45.0,6,1,Chinatown,Yellow Zone
604,FTD,B02395,46.0,2,2,City Island,Boro Zone
605,FTD,B02395,47.0,4,1,Claremont/Bathgate,Boro Zone
606,FTD,B02395,47.0,6,1,Claremont/Bathgate,Boro Zone
607,FTD,B02395,48.0,0,2,Clinton East,Yellow Zone
608,FTD,B02395,48.0,1,6,Clinton East,Yellow Zone
609,FTD,B02395,48.0,2,8,Clinton East,Yellow Zone
610,FTD,B02395,48.0,3,12,Clinton East,Yellow Zone
611,FTD,B02395,48.0,4,6,Clinton East,Yellow Zone
612,FTD,B02395,48.0,5,1,Clinton East,Yellow Zone
613,FTD,B02395,48.0,6,3,Clinton East,Yellow Zone
614,FTD,B02395,49.0,0,13,Clinton Hill,Boro Zone
615,FTD,B02395,49.0,1,19,Clinton Hill,Boro Zone
616,FTD,B02395,49.0,2,16,Clinton Hill,Boro Zone
617,FTD,B02395,49.0,3,4,Clinton Hill,Boro Zone
618,FTD,B02395,49.0,4,4,Clinton Hill,Boro Zone
619,FTD,B02395,49.0,5,1,Clinton Hill,Boro Zone
620,FTD,B02395,49.0,6,2,Clinton Hill,Boro Zone
621,FTD,B02395,50.0,0,4,Clinton West,Yellow Zone
622,FTD,B02395,50.0,1,5,Clinton West,Yellow Zone
623,FTD,B02395,50.0,2,6,Clinton West,Yellow Zone
624,FTD,B02395,50.0,3,3,Clinton West,Yellow Zone
625,FTD,B02395,51.0,0,2,Co-Op City,Boro Zone
626,FTD,B02395,51.0,2,3,Co-Op City,Boro Zone
627,FTD,B02395,51.0,3,1,Co-Op City,Boro Zone
628,FTD,B02395,51.0,5,1,Co-Op City,Boro Zone
629,FTD,B02395,52.0,0,4,Cobble Hill,Boro Zone
630,FTD,B02395,52.0,1,3,Cobble Hill,Boro Zone
631,FTD,B02395,53.0,0,1,College Point,Boro Zone
632,FTD,B02395,53.0,1,2,College Point,Boro Zone
633,FTD,B02395,55.0,0,8,Coney Island,Boro Zone
634,FTD,B02395,55.0,1,3,Coney Island,Boro Zone
635,FTD,B02395,55.0,2,3,Coney Island,Boro Zone
636,FTD,B02395,55.0,3,2,Coney Island,Boro Zone
637,FTD,B02395,55.0,5,1,Coney Island,Boro Zone
638,FTD,B02395,56.0,0,2,Corona,Boro Zone
639,FTD,B02395,56.0,1,2,Corona,Boro Zone
640,FTD,B02395,56.0,2,6,Corona,Boro Zone
641,FTD,B02395,56.0,3,2,Corona,Boro Zone
642,FTD,B02395,56.0,5,3,Corona,Boro Zone
643,FTD,B02395,56.0,6,1,Corona,Boro Zone
644,FTD,B02395,57.0,2,1,Corona,Boro Zone
645,FTD,B02395,58.0,2,1,Country Club,Boro Zone
646,FTD,B02395,59.0,5,1,Crotona Park,Boro Zone
647,FTD,B02395,60.0,0,1,Crotona Park East,Boro Zone
648,FTD,B02395,60.0,1,1,Crotona Park East,Boro Zone
649,FTD,B02395,60.0,2,1,Crotona Park East,Boro Zone
650,FTD,B02395,60.0,4,2,Crotona Park East,Boro Zone
651,FTD,B02395,61.0,0,19,Crown Heights North,Boro Zone
652,FTD,B02395,61.0,1,22,Crown Heights North,Boro Zone
653,FTD,B02395,61.0,2,19,Crown Heights North,Boro Zone
654,FTD,B02395,61.0,3,8,Crown Heights North,Boro Zone
655,FTD,B02395,61.0,4,9,Crown Heights North,Boro Zone
656,FTD,B02395,61.0,5,11,Crown Heights North,Boro Zone
657,FTD,B02395,61.0,6,6,Crown Heights North,Boro Zone
658,FTD,B02395,62.0,1,5,Crown Heights South,Boro Zone
659,FTD,B02395,62.0,3,3,Crown Heights South,Boro Zone
660,FTD,B02395,62.0,4,2,Crown Heights South,Boro Zone
661,FTD,B02395,62.0,6,6,Crown Heights South,Boro Zone
662,FTD,B02395,63.0,0,1,Cypress Hills,Boro Zone
663,FTD,B02395,63.0,1,4,Cypress Hills,Boro Zone
664,FTD,B02395,63.0,2,7,Cypress Hills,Boro Zone
665,FTD,B02395,63.0,3,1,Cypress Hills,Boro Zone
666,FTD,B02395,63.0,4,1,Cypress Hills,Boro Zone
667,FTD,B02395,63.0,5,3,Cypress Hills,Boro Zone
668,FTD,B02395,63.0,6,2,Cypress Hills,Boro Zone
669,FTD,B02395,64.0,2,3,Douglaston,Boro Zone
670,FTD,B02395,64.0,5,1,Douglaston,Boro Zone
671,FTD,B02395,65.0,0,5,Downtown Brooklyn/MetroTech,Boro Zone
672,FTD,B02395,65.0,1,8,Downtown Brooklyn/MetroTech,Boro Zone
673,FTD,B02395,65.0,2,5,Downtown Brooklyn/MetroTech,Boro Zone
674,FTD,B02395,65.0,3,4,Downtown Brooklyn/MetroTech,Boro Zone
675,FTD,B02395,65.0,4,3,Downtown Brooklyn/MetroTech,Boro Zone
676,FTD,B02395,65.0,5,3,Downtown Brooklyn/MetroTech,Boro Zone
677,FTD,B02395,65.0,6,1,Downtown Brooklyn/MetroTech,Boro Zone
678,FTD,B02395,66.0,0,4,DUMBO/Vinegar Hill,Boro Zone
679,FTD,B02395,66.0,1,5,DUMBO/Vinegar Hill,Boro Zone
680,FTD,B02395,66.0,2,5,DUMBO/Vinegar Hill,Boro Zone
681,FTD,B02395,66.0,3,3,DUMBO/Vinegar Hill,Boro Zone
682,FTD,B02395,66.0,4,1,DUMBO/Vinegar Hill,Boro Zone
683,FTD,B02395,67.0,0,2,Dyker Heights,Boro Zone
684,FTD,B02395,67.0,1,5,Dyker Heights,Boro Zone
685,FTD,B02395,67.0,2,1,Dyker Heights,Boro Zone
686,FTD,B02395,67.0,3,1,Dyker Heights,Boro Zone
687,FTD,B02395,67.0,4,2,Dyker Heights,Boro Zone
688,FTD,B02395,67.0,5,1,Dyker Heights,Boro Zone
689,FTD,B02395,67.0,6,1,Dyker Heights,Boro Zone
690,FTD,B02395,68.0,0,1,East Chelsea,Yellow Zone
691,FTD,B02395,68.0,1,8,East Chelsea,Yellow Zone
692,FTD,B02395,68.0,2,13,East Chelsea,Yellow Zone
693,FTD,B02395,68.0,3,7,East Chelsea,Yellow Zone
694,FTD,B02395,68.0,4,5,East Chelsea,Yellow Zone
695,FTD,B02395,68.0,5,1,East Chelsea,Yellow Zone
696,FTD,B02395,69.0,0,5,East Concourse/Concourse Village,Boro Zone
697,FTD,B02395,69.0,1,2,East Concourse/Concourse Village,Boro Zone
698,FTD,B02395,69.0,2,2,East Concourse/Concourse Village,Boro Zone
699,FTD,B02395,69.0,3,1,East Concourse/Concourse Village,Boro Zone
700,FTD,B02395,69.0,4,4,East Concourse/Concourse Village,Boro Zone
701,FTD,B02395,69.0,5,6,East Concourse/Concourse Village,Boro Zone
702,FTD,B02395,70.0,0,1,East Elmhurst,Boro Zone
703,FTD,B02395,70.0,1,1,East Elmhurst,Boro Zone
704,FTD,B02395,70.0,2,1,East Elmhurst,Boro Zone
705,FTD,B02395,70.0,3,3,East Elmhurst,Boro Zone
706,FTD,B02395,70.0,4,1,East Elmhurst,Boro Zone
707,FTD,B02395,70.0,6,3,East Elmhurst,Boro Zone
708,FTD,B02395,71.0,0,7,East Flatbush/Farragut,Boro Zone
709,FTD,B02395,71.0,1,4,East Flatbush/Farragut,Boro Zone
710,FTD,B02395,71.0,2,2,East Flatbush/Farragut,Boro Zone
711,FTD,B02395,71.0,3,2,East Flatbush/Farragut,Boro Zone
712,FTD,B02395,71.0,4,2,East Flatbush/Farragut,Boro Zone
713,FTD,B02395,71.0,6,2,East Flatbush/Farragut,Boro Zone
714,FTD,B02395,72.0,0,3,East Flatbush/Remsen Village,Boro Zone
715,FTD,B02395,72.0,1,2,East Flatbush/Remsen Village,Boro Zone
716,FTD,B02395,72.0,2,4,East Flatbush/Remsen Village,Boro Zone
717,FTD,B02395,72.0,4,4,East Flatbush/Remsen Village,Boro Zone
718,FTD,B02395,72.0,5,2,East Flatbush/Remsen Village,Boro Zone
719,FTD,B02395,73.0,0,1,East Flushing,Boro Zone
720,FTD,B02395,73.0,2,1,East Flushing,Boro Zone
721,FTD,B02395,73.0,3,1,East Flushing,Boro Zone
722,FTD,B02395,73.0,5,1,East Flushing,Boro Zone
723,FTD,B02395,74.0,0,3,East Harlem North,Boro Zone
724,FTD,B02395,74.0,1,2,East Harlem North,Boro Zone
725,FTD,B02395,74.0,2,5,East Harlem North,Boro Zone
726,FTD,B02395,74.0,3,1,East Harlem North,Boro Zone
727,FTD,B02395,74.0,4,2,East Harlem North,Boro Zone
728,FTD,B02395,75.0,0,3,East Harlem South,Boro Zone
729,FTD,B02395,75.0,1,5,East Harlem South,Boro Zone
730,FTD,B02395,75.0,2,3,East Harlem South,Boro Zone
731,FTD,B02395,75.0,3,2,East Harlem South,Boro Zone
732,FTD,B02395,75.0,4,1,East Harlem South,Boro Zone
733,FTD,B02395,75.0,5,1,East Harlem South,Boro Zone
734,FTD,B02395,75.0,6,3,East Harlem South,Boro Zone
735,FTD,B02395,76.0,0,4,East New York,Boro Zone
736,FTD,B02395,76.0,1,2,East New York,Boro Zone
737,FTD,B02395,76.0,2,5,East New York,Boro Zone
738,FTD,B02395,76.0,3,5,East New York,Boro Zone
739,FTD,B02395,76.0,4,2,East New York,Boro Zone
740,FTD,B02395,76.0,5,2,East New York,Boro Zone
741,FTD,B02395,76.0,6,2,East New York,Boro Zone
742,FTD,B02395,77.0,0,2,East New York/Pennsylvania Avenue,Boro Zone
743,FTD,B02395,77.0,2,1,East New York/Pennsylvania Avenue,Boro Zone
744,FTD,B02395,77.0,5,1,East New York/Pennsylvania Avenue,Boro Zone
745,FTD,B02395,77.0,6,1,East New York/Pennsylvania Avenue,Boro Zone
746,FTD,B02395,78.0,0,1,East Tremont,Boro Zone
747,FTD,B02395,78.0,1,2,East Tremont,Boro Zone
748,FTD,B02395,78.0,2,4,East Tremont,Boro Zone
749,FTD,B02395,78.0,3,1,East Tremont,Boro Zone
750,FTD,B02395,78.0,4,4,East Tremont,Boro Zone
751,FTD,B02395,78.0,5,1,East Tremont,Boro Zone
752,FTD,B02395,79.0,0,8,East Village,Yellow Zone
753,FTD,B02395,79.0,1,6,East Village,Yellow Zone
754,FTD,B02395,79.0,2,20,East Village,Yellow Zone
755,FTD,B02395,79.0,3,8,East Village,Yellow Zone
756,FTD,B02395,79.0,4,6,East Village,Yellow Zone
757,FTD,B02395,79.0,5,2,East Village,Yellow Zone
758,FTD,B02395,79.0,6,3,East Village,Yellow Zone
759,FTD,B02395,80.0,0,8,East Williamsburg,Boro Zone
760,FTD,B02395,80.0,1,21,East Williamsburg,Boro Zone
761,FTD,B02395,80.0,2,16,East Williamsburg,Boro Zone
762,FTD,B02395,80.0,3,10,East Williamsburg,Boro Zone
763,FTD,B02395,80.0,4,9,East Williamsburg,Boro Zone
764,FTD,B02395,80.0,5,5,East Williamsburg,Boro Zone
765,FTD,B02395,80.0,6,7,East Williamsburg,Boro Zone
766,FTD,B02395,81.0,0,1,Eastchester,Boro Zone
767,FTD,B02395,81.0,1,1,Eastchester,Boro Zone
768,FTD,B02395,81.0,2,2,Eastchester,Boro Zone
769,FTD,B02395,81.0,3,2,Eastchester,Boro Zone
770,FTD,B02395,81.0,5,1,Eastchester,Boro Zone
771,FTD,B02395,82.0,0,4,Elmhurst,Boro Zone
772,FTD,B02395,82.0,1,7,Elmhurst,Boro Zone
773,FTD,B02395,82.0,2,6,Elmhurst,Boro Zone
774,FTD,B02395,82.0,3,4,Elmhurst,Boro Zone
775,FTD,B02395,82.0,4,1,Elmhurst,Boro Zone
776,FTD,B02395,82.0,5,2,Elmhurst,Boro Zone
777,FTD,B02395,82.0,6,3,Elmhurst,Boro Zone
778,FTD,B02395,83.0,0,3,Elmhurst/Maspeth,Boro Zone
779,FTD,B02395,83.0,1,3,Elmhurst/Maspeth,Boro Zone
780,FTD,B02395,83.0,2,1,Elmhurst/Maspeth,Boro Zone
781,FTD,B02395,83.0,3,3,Elmhurst/Maspeth,Boro Zone
782,FTD,B02395,83.0,4,2,Elmhurst/Maspeth,Boro Zone
783,FTD,B02395,83.0,5,1,Elmhurst/Maspeth,Boro Zone
784,FTD,B02395,85.0,0,1,Erasmus,Boro Zone
785,FTD,B02395,85.0,1,2,Erasmus,Boro Zone
786,FTD,B02395,85.0,2,3,Erasmus,Boro Zone
787,FTD,B02395,85.0,3,1,Erasmus,Boro Zone
788,FTD,B02395,85.0,4,1,Erasmus,Boro Zone
789,FTD,B02395,85.0,5,1,Erasmus,Boro Zone
790,FTD,B02395,85.0,6,2,Erasmus,Boro Zone
791,FTD,B02395,87.0,0,3,Financial District North,Yellow Zone
792,FTD,B02395,87.0,1,2,Financial District North,Yellow Zone
793,FTD,B02395,87.0,2,3,Financial District North,Yellow Zone
794,FTD,B02395,87.0,3,2,Financial District North,Yellow Zone
795,FTD,B02395,87.0,4,1,Financial District North,Yellow Zone
796,FTD,B02395,87.0,6,1,Financial District North,Yellow Zone
797,FTD,B02395,89.0,0,5,Flatbush/Ditmas Park,Boro Zone
798,FTD,B02395,89.0,1,10,Flatbush/Ditmas Park,Boro Zone
799,FTD,B02395,89.0,2,11,Flatbush/Ditmas Park,Boro Zone
800,FTD,B02395,89.0,3,1,Flatbush/Ditmas Park,Boro Zone
801,FTD,B02395,89.0,4,2,Flatbush/Ditmas Park,Boro Zone
802,FTD,B02395,89.0,5,2,Flatbush/Ditmas Park,Boro Zone
803,FTD,B02395,89.0,6,2,Flatbush/Ditmas Park,Boro Zone
804,FTD,B02395,90.0,0,1,Flatiron,Yellow Zone
805,FTD,B02395,90.0,1,7,Flatiron,Yellow Zone
806,FTD,B02395,90.0,2,8,Flatiron,Yellow Zone
807,FTD,B02395,90.0,3,2,Flatiron,Yellow Zone
808,FTD,B02395,90.0,4,2,Flatiron,Yellow Zone
809,FTD,B02395,90.0,5,1,Flatiron,Yellow Zone
810,FTD,B02395,91.0,0,5,Flatlands,Boro Zone
811,FTD,B02395,91.0,1,7,Flatlands,Boro Zone
812,FTD,B02395,91.0,2,3,Flatlands,Boro Zone
813,FTD,B02395,91.0,3,4,Flatlands,Boro Zone
814,FTD,B02395,91.0,4,3,Flatlands,Boro Zone
815,FTD,B02395,91.0,5,2,Flatlands,Boro Zone
816,FTD,B02395,91.0,6,2,Flatlands,Boro Zone
817,FTD,B02395,92.0,0,1,Flushing,Boro Zone
818,FTD,B02395,92.0,1,5,Flushing,Boro Zone
819,FTD,B02395,92.0,2,2,Flushing,Boro Zone
820,FTD,B02395,92.0,3,2,Flushing,Boro Zone
821,FTD,B02395,92.0,4,5,Flushing,Boro Zone
822,FTD,B02395,92.0,5,1,Flushing,Boro Zone
823,FTD,B02395,92.0,6,3,Flushing,Boro Zone
824,FTD,B02395,93.0,0,1,Flushing Meadows-Corona Park,Boro Zone
825,FTD,B02395,93.0,2,2,Flushing Meadows-Corona Park,Boro Zone
826,FTD,B02395,94.0,0,1,Fordham South,Boro Zone
827,FTD,B02395,94.0,1,2,Fordham South,Boro Zone
828,FTD,B02395,94.0,3,3,Fordham South,Boro Zone
829,FTD,B02395,95.0,0,5,Forest Hills,Boro Zone
830,FTD,B02395,95.0,1,4,Forest Hills,Boro Zone
831,FTD,B02395,95.0,2,6,Forest Hills,Boro Zone
832,FTD,B02395,95.0,3,4,Forest Hills,Boro Zone
833,FTD,B02395,95.0,4,1,Forest Hills,Boro Zone
834,FTD,B02395,95.0,5,1,Forest Hills,Boro Zone
835,FTD,B02395,95.0,6,4,Forest Hills,Boro Zone
836,FTD,B02395,97.0,0,1,Fort Greene,Boro Zone
837,FTD,B02395,97.0,1,9,Fort Greene,Boro Zone
838,FTD,B02395,97.0,2,11,Fort Greene,Boro Zone
839,FTD,B02395,97.0,3,5,Fort Greene,Boro Zone
840,FTD,B02395,97.0,5,4,Fort Greene,Boro Zone
841,FTD,B02395,97.0,6,2,Fort Greene,Boro Zone
842,FTD,B02395,98.0,2,1,Fresh Meadows,Boro Zone
843,FTD,B02395,98.0,3,1,Fresh Meadows,Boro Zone
844,FTD,B02395,100.0,2,1,Garment District,Yellow Zone
845,FTD,B02395,100.0,3,3,Garment District,Yellow Zone
846,FTD,B02395,100.0,4,4,Garment District,Yellow Zone
